2.84002,2.73E-06,
2.84502,2.83E-06,
2.85002,0.0000025,
2.85502,2.77E-06,
2.86002,2.56E-06,
2.86502,2.40E-06,
2.87002,2.58E-06,
2.87502,2.69E-06,
2.88002,0.000002375,
2.88502,2.02E-06,
2.89002,2.31E-06,
2.89502,2.52E-06,
2.90002,2.56E-06,
2.90502,2.29E-06,
2.91002,2.69E-06,
2.91502,2.83E-06,
2.92002,0.00000225,
2.92502,2.56E-06,
2.93002,2.60E-06,
2.93502,2.83E-06,
2.94002,2.69E-06,
2.94502,0.0000025,
2.95002,2.46E-06,
2.95502,2.31E-06,
2.96002,2.48E-06,
2.96502,2.29E-06,
2.97002,2.56E-06,
2.97502,0.000002625,
2.98002,2.35E-06,
2.98502,2.69E-06,
2.99002,2.27E-06,
2.99502,2.56E-06,
3.00002,2.27E-06,
3.00502,2.31E-06,
3.01002,2.23E-06,
3.01502,2.29E-06,
3.02002,0.000002625,
3.02502,0.0000025,
3.03002,2.73E-06,
3.03502,2.46E-06,
3.04002,2.10E-06,
3.04502,0.000002875,
3.05002,2.48E-06,
3.05502,2.42E-06,
3.06002,2.60E-06,
3.06502,2.35E-06,
3.07002,2.23E-06,
3.07502,2.73E-06,
3.08002,0.00000225,
3.08502,2.21E-06,
3.09002,0.000002375,
3.09502,0.000002,
3.10002,2.46E-06,
3.10502,0.00000275,
3.11002,2.46E-06,
3.11502,2.06E-06,
3.12002,2.15E-06,
3.12502,2.29E-06,
3.13002,2.35E-06,
3.13502,1.96E-06,
3.14002,2.08E-06,
3.14502,0.000002,
3.15002,2.04E-06,
3.15502,2.21E-06,
3.16002,2.17E-06,
3.16502,2.31E-06,
3.17002,2.08E-06,
3.17502,0.00000225,
3.18002,1.81E-06,
3.18502,2.42E-06,
3.19002,0.000002625,
3.19502,2.42E-06,
3.20002,0.00000225,
3.20502,2.67E-06,
3.21002,2.02E-06,
3.21502,2.21E-06,
3.22002,2.33E-06,
3.22502,2.10E-06,
3.23002,1.90E-06,
3.23502,1.96E-06,
3.24002,0.000002375,
3.24502,0.000002125,
3.25002,2.17E-06,
3.25502,2.29E-06,
3.26002,2.29E-06,
3.26502,2.58E-06,
3.27002,2.33E-06,
3.27502,2.02E-06,
3.28002,2.04E-06,
3.28502,2.21E-06,
3.29002,2.35E-06,
3.29502,0.000002125,
3.30002,0.00000225,
3.30502,2.10E-06,
3.31002,2.27E-06,
3.31502,2.02E-06,
3.32002,1.83E-06,
3.32502,1.81E-06,
3.33002,0.000002,
